1,4.2194e-18,1.5127e-167,0,0.00067091
2,-3.548e-16,2.8318e-166,0,0.00067224
3,-0,0,0,0.00067071
4,-0,0,0,0.00067071
5,1.6352e-19,6.4906e-169,0,0.00067137
6,-3.531e-18,4.3837e-168,0,0.00067075
7,-0,0,0,0.00067071
8,4.0782e-17,3.071e-166,0,0.00067201
9,2.3558e-18,2.8374e-168,0,0.00067077
10,-5.7476e-17,2.6916e-167,0,0.00067085
11,6.4354e-19,5.2302e-169,0,0.00067072
12,5.9667e-18,2.4326e-169,0,0.00067077
13,6.826e-17,3.4186e-167,0,0.00067113
14,2.3091e-16,1.851e-166,0,0.00067128
15,-5.5971e-16,3.1546e-166,0,0.00067259
16,6.2248e-18,7.2262e-167,0,0.00067095
17,2.0745e-18,1.3085e-169,0,0.00067072
18,8.2149e-17,2.2363e-166,0,0.00067114
19,1.3174e-17,1.0144e-167,0,0.00067105
20,2.8457e-18,1.1101e-167,0,0.00067082
21,5.7333e-17,1.3583e-166,0,0.0006724
22,1.6119e-17,1.6899e-166,0,0.00067159
23,1.1071e-16,4.1532e-167,0,0.00067163
24,7.5042e-17,3.2737e-167,0,0.00067143
25,-0,0,0,0.00067071
26,3.3428e-19,2.224e-169,0,0.00067072
27,9.0343e-17,3.3195e-167,0,0.00067083
28,6.59e-18,4.2795e-168,0,0.00067104
29,2.114e-16,2.962e-166,0,0.00067288
30,-0,0,0,0.00067071
31,1.9907e-16,1.4715e-166,0,0.00067148
32,1.5728e-18,1.1376e-168,0,0.00067076
33,-1.9438e-18,4.4106e-168,0,0.00067081
34,-8.3274e-17,3.7256e-167,0,0.00067113
35,4.4011e-18,2.2354e-168,0,0.00067078
36,1.3666e-17,5.6927e-168,0,0.00067076
37,-0,0,0,0.00067071
38,7.5033e-17,1.7427e-167,0,0.00067076
39,-0,0,0,0.00067071
40,-3.4928e-16,7.5658e-166,0,0.00067396
41,-3.3997e-16,1.274e-166,0,0.00067111
42,1.7319e-17,1.6596e-167,0,0.00067077
43,1.5792e-19,5.7289e-169,0,0.00067094
44,-0,0,0,0.00067071
45,6.7807e-19,3.1386e-170,0,0.00067139
46,1.047e-16,1.1558e-166,0,0.00067202
47,-7.2679e-18,6.1666e-169,0,0.00067072
48,-0,0,0,0.00067071
49,-0,0,0,0.00067071
50,-0,0,0,0.00067071
51,-0,0,0,0.00067071
52,-0,0,0,0.00067071
53,3.6679e-18,1.6634e-168,0,0.00067074
54,-0,0,0,0.00067071
55,4.2164e-16,3.7048e-166,0,0.00067207
56,1.7953e-16,3.7194e-166,0,0.00067208
57,-0,0,0,0.00067071
58,2.6578e-18,9.8905e-167,0,0.00067097
59,-0,0,0,0.00067071
60,-0,0,0,0.00067071
61,-0,0,0,0.00067071
62,-0,0,0,0.00067071
63,-0,0,0,0.00067071
64,-1.5729e-18,1.6289e-169,0,0.00067074
65,-6.2201e-18,1.5664e-168,0,0.00067074
66,9.7371e-18,3.5917e-169,0,0.00067105
67,-0,0,0,0.00067071
68,7.523e-18,5.7666e-167,0,0.00067125
69,2.9503e-19,8.028e-170,0,0.00067072
70,3.3541e-17,6.7698e-167,0,0.00067106
71,-0,0,0,0.00067071
72,-1.9947e-16,4.4924e-166,0,0.00067263
73,4.4685e-17,6.4552e-167,0,0.00067101
74,-0,0,0,0.00067071
75,1.4353e-16,2.8272e-166,0,0.00067309
76,-0,0,0,0.00067136
77,6.4941e-19,9.1433e-169,0,0.00067072
78,-0,0,0,0.00067071
79,-3.667e-16,1.703e-166,0,0.000671
80,3.9616e-19,3.3048e-167,0,0.00067077
81,2.9752e-18,6.9634e-168,0,0.00067107
82,1.1322e-16,1.9479e-166,0,0.00067253
83,-0,0,0,0.00067071
84,5.4769e-18,8.0493e-168,0,0.00067075
85,2.6498e-17,2.083e-167,0,0.00067173
86,-0,0,0,0.00067071
87,-7.8787e-16,2.0049e-166,0,0.00067108
88,-0,0,0,0.00067071
89,-3.5211e-17,8.6199e-167,0,0.00067101
90,2.3651e-17,9.5274e-167,0,0.00067136
91,-0,0,0,0.00067071
92,-4.1261e-18,3.5843e-168,0,0.00067075
93,1.0658e-18,1.5389e-168,0,0.00067074
94,-0,0,0,0.00067071
95,-6.8988e-18,9.5876e-168,0,0.00067086
96,-0,0,0,0.00067071
97,5.9565e-19,6.9193e-169,0,0.00067072
98,5.6632e-18,9.6825e-169,0,0.00067077
99,3.3221e-16,4.3663e-166,0,0.0006725
100,3.4823e-16,1.669e-166,0,0.00067148
101,2.3541e-16,2.4123e-166,0,0.00067291
102,6.4358e-18,9.4303e-169,0,0.00067081
103,2.9915e-17,5.1732e-167,0,0.00067109
104,-0,0,0,0.00067071
105,-0,0,0,0.00067071
106,-0,0,0,0.00067071
107,-0,0,0,0.00067071
108,-0,0,0,0.00067071
109,1.1895e-16,1.8844e-166,0,0.00067148
110,-7.2891e-18,3.42e-167,0,0.00067085
111,-0,0,0,0.00067071
112,-0,0,0,0.00067071
113,4.6556e-17,3.3534e-167,0,0.00067085
114,5.7362e-18,1.0576e-168,0,0.00067076
115,3.3307e-17,1.2769e-166,0,0.00067158
116,-0,0,0,0.00067073
117,-2.7795e-17,1.5532e-166,0,0.00067178
118,2.0513e-16,3.703e-166,0,0.00067251
119,1.559e-17,4.0863e-167,0,0.00067109
120,-0,0,0,0.00067071
121,1.77e-17,1.0372e-167,0,0.00067156
122,-0,0,0,0.00067071
123,6.0006e-18,1.8577e-168,0,0.00067077
124,6.8908e-17,1.0055e-166,0,0.00067254
125,3.256e-18,4.7114e-168,0,0.00067075
126,-0,0,0,0.00067071
127,-0,0,0,0.00067071
128,-0,0,0,0.00067072
129,-0,0,0,0.00067074
130,2.0438e-18,2.6386e-168,0,0.00067074
131,-0,0,0,0.00067071
132,4.8157e-18,1.6791e-167,0,0.00067121
133,-0,0,0,0.00067071
134,-0,0,0,0.00067071
135,-0,0,0,0.00067071
136,4.8923e-17,3.3973e-167,0,0.00067091
137,-8.6047e-17,1.3647e-166,0,0.00067115
138,0.58197,0.0020897,0,0.00067148
139,-0,0,0,0.00067071
140,8.793e-17,6.2664e-167,0,0.00067125
141,-0,0,0,0.00067073
142,-1.1049e-17,7.5093e-167,0,0.00067082
143,-5.8717e-18,6.4159e-168,0,0.00067073
144,6.909e-16,7.0348e-166,0,0.00067545
145,-0,0,0,0.00067071
146,-0,0,0,0.00067071
147,-7.1877e-18,3.7411e-168,0,0.00067085
148,-0,0,0,0.00067071
149,-1.5021e-18,1.2605e-167,0,0.0006708
150,-8.4184e-17,1.7524e-166,0,0.00067244
151,4.6026e-17,4.7347e-167,0,0.00067094
152,7.761e-19,1.0978e-168,0,0.00067105
153,-0,0,0,0.00067071
154,-0,0,0,0.00067071
155,7.1878e-17,7.2194e-167,0,0.00067126
156,2.1112e-17,3.4222e-167,0,0.00067095
157,-2.9291e-18,1.0208e-167,0,0.00067081
158,0.060529,0.0018276,0,0.00067104
159,4.5085e-18,2.3015e-168,0,0.00067072
160,-7.1206e-16,2.4517e-166,0,0.00067194
161,-0,0,0,0.00067071
162,6.6377e-17,9.6758e-167,0,0.00067126
163,4.0082e-18,1.8209e-168,0,0.00067077
164,-0,0,0,0.00067071
165,2.8652e-16,1.3849e-166,0,0.00067136
166,6.285e-20,5.9425e-170,0,0.00067072
167,2.89e-16,3.0905e-166,0,0.00067253
168,4.2209e-16,3.0286e-166,0,0.00067235
169,-0,0,0,0.00067071
170,-2.5356e-18,2.777e-168,0,0.00067076
171,-0,0,0,0.00067071
172,7.1262e-17,6.2525e-167,0,0.00067108
173,-0,0,0,0.00067103
174,-0,0,0,0.00067071
175,6.285e-20,5.9425e-170,0,0.00067072
176,-0,0,0,0.00067071
177,1.1066e-16,2.3524e-166,0,0.00067266
178,7.4632e-18,3.8624e-167,0,0.00067087
179,7.8808e-17,4.6435e-167,0,0.00067123
180,1.5671e-16,3.0607e-166,0,0.00067171
181,-8.148e-16,3.487e-166,0,0.00067193
182,-0,0,0,0.00067136
183,-0,0,0,0.00067071
184,-0,0,0,0.00067072
185,-4.3272e-17,4.4075e-167,0,0.00067099
186,-0,0,0,0.00067071
187,3.3084e-17,5.1227e-167,0,0.00067108
188,-2.4813e-17,3.2891e-168,0,0.00067081
189,-1.6331e-17,2.9755e-166,0,0.00067191
190,4.0052e-17,4.0878e-167,0,0.0006709
191,-2.0767e-16,4.7612e-166,0,0.00067416
192,-1.0781e-18,1.4877e-168,0,0.00067073
193,4.8859e-17,9.4145e-169,0,0.0006714
194,7.6506e-19,3.2168e-169,0,0.00067072
195,-0,0,0,0.00067071
196,-0,0,0,0.00067071
197,-0,0,0,0.00067071
198,-3.6241e-20,6.939e-170,0,0.00067072
199,-0,0,0,0.00067071
200,-0,0,0,0.00067071
201,1.3695e-18,9.8351e-169,0,0.00067072
202,2.7441e-16,6.5545e-166,0,0.00067246
203,-3.5657e-17,3.4544e-167,0,0.00067072
204,5.5195e-17,6.7979e-167,0,0.00067114
205,-2.3729e-16,1.9167e-166,0,0.00067115
206,-0,0,0,0.00067071
207,-3.6131e-18,7.1019e-168,0,0.00067076
208,1.4876e-18,3.6146e-168,0,0.00067103
209,4.7294e-17,4.7557e-167,0,0.00067108
210,3.4973e-17,6.1145e-167,0,0.00067126
211,3.8616e-18,2.0771e-167,0,0.00067105
212,-0,0,0,0.00067076
213,-0,0,0,0.00067071
214,-0,0,0,0.00067071
215,-0,0,0,0.00067071
216,5.7681e-22,1.8179e-172,0,0.00067072
217,3.3812e-17,6.9678e-167,0,0.00067237
218,2.0131e-17,1.0405e-166,0,0.00067141
219,9.5648e-18,1.78e-166,0,0.00067179
220,7.1857e-17,1.3666e-167,0,0.00067092
221,-0,0,0,0.00067071
222,1.9993e-17,1.8777e-167,0,0.00067137
223,-8.7119e-17,1.1613e-166,0,0.00067115
224,-1.0149e-15,4.5963e-166,0,0.00067297
225,-0,0,0,0.00067072
226,-0,0,0,0.00067071
227,-2.3043e-18,7.6767e-168,0,0.0006709
228,-0,0,0,0.00067071
229,2.0381e-17,9.0327e-167,0,0.0006719
230,5.7681e-22,1.8179e-172,0,0.00067072
231,-0,0,0,0.00067071
232,-0,0,0,0.00067071
233,-0,0,0,0.00067071
234,-0,0,0,0.00067071
235,1.7076e-19,2.0856e-170,0,0.00067072
236,-0,0,0,0.00067071
237,-0,0,0,0.00067071
238,-1.0934e-15,4.3413e-166,0,0.00067315
239,6.4775e-19,3.3165e-169,0,0.00067072
240,-0,0,0,0.00067071
241,-5.9098e-16,1.4951e-166,0,0.00067259
242,-0,0,0,0.00067071
243,5.4168e-17,3.0671e-167,0,0.00067099
244,4.9844e-18,5.6878e-168,0,0.00067104
245,-0,0,0,0.000671
246,-0,0,0,0.00067071
247,-0,0,0,0.00067071
248,-0,0,0,0.00067071
249,2.7716e-16,1.5315e-166,0,0.00067121
250,6.3284e-19,7.0887e-169,0,0.00067078
251,-0,0,0,0.00067071
252,-0,0,0,0.00067071
253,-7.9965e-17,2.0695e-167,0,0.00067082
254,-0,0,0,0.00067071
255,1.6253e-18,7.1618e-168,0,0.00067075
256,-9.5431e-17,1.2876e-166,0,0.00067138
257,6.4805e-17,1.4547e-166,0,0.00067146
258,-0,0,0,0.00067071
259,-7.9098e-18,1.6669e-166,0,0.00067258
260,-0,0,0,0.00067071
261,-0,0,0,0.00067071
262,9.1301e-18,1.2267e-167,0,0.00067082
263,-0,0,0,0.00067071
264,-7.7057e-16,3.9724e-166,0,0.00067259
265,-0,0,0,0.00067071
266,-0,0,0,0.00067071
267,7.9239e-17,1.007e-167,0,0.00067083
268,2.9197e-16,1.5499e-166,0,0.00067118
269,0.31416,0.0010367,0,0.00067136
270,-0,0,0,0.00067071
271,-0,0,0,0.00067071
272,-0,0,0,0.00067071
273,2.2254e-17,7.8083e-168,0,0.00067118
274,4.1879e-18,5.9001e-168,0,0.00067075
275,2.3411e-17,5.6882e-168,0,0.00067073
276,-0,0,0,0.00067071
277,4.8502e-18,5.1156e-168,0,0.00067081
278,-7.3635e-16,4.9061e-166,0,0.00067382
279,3.5802e-18,1.6848e-168,0,0.00067072
280,-6.9101e-17,9.0118e-167,0,0.00067086
281,-5.8187e-17,3.1879e-167,0,0.0006708
282,6.4896e-17,6.2054e-167,0,0.00067089
283,2.1473e-16,7.657e-167,0,0.00067169
284,-0,0,0,0.00067072
285,-0,0,0,0.00067071
286,-0,0,0,0.00067071
287,1.8423e-17,1.7476e-167,0,0.00067074
288,1.7865e-18,1.3707e-166,0,0.0006722
289,3.8919e-17,3.162e-167,0,0.00067163
290,-3.0882e-18,5.3847e-168,0,0.00067075
291,-0,0,0,0.00067071
292,-0,0,0,0.00067071
293,1.1903e-17,1.4847e-167,0,0.0006714
294,-0,0,0,0.00067071
295,-2.2655e-17,1.4211e-167,0,0.00067088
296,1.2739e-17,6.758e-167,0,0.00067119
297,3.4935e-17,1.0178e-167,0,0.00067078
298,1.5448e-16,3.9176e-167,0,0.00067121
299,3.5686e-16,4.7248e-167,0,0.00067137
300,1.5476e-17,3.7575e-168,0,0.00067076
301,7.8086e-18,3.2114e-168,0,0.00067073
302,-0,0,0,0.00067071
303,0.060529,0.0018276,0,0.00067109
304,-0,0,0,0.00067071
305,2.4042e-18,1.5801e-168,0,0.00067079
306,-0,0,0,0.00067071
307,2.0727e-18,1.9533e-168,0,0.00067078
308,6.4611e-20,1.3085e-169,0,0.00067072
309,4.0784e-19,8.9849e-169,0,0.00067072
310,3.1387e-18,1.2834e-167,0,0.00067075
311,3.5521e-18,7.5136e-169,0,0.00067073
312,-4.2312e-18,3.5693e-168,0,0.00067075
313,-2.723e-17,4.8453e-167,0,0.00067095
314,-0,0,0,0.00067071
315,1.1906e-17,1.8532e-167,0,0.00067082
316,-7.6079e-17,7.1148e-167,0,0.00067106
317,-4.7714e-17,6.7304e-167,0,0.00067137
318,-0,0,0,0.00067071
319,-0,0,0,0.00067071
320,-0,0,0,0.00067071
321,-6.4339e-16,1.6423e-166,0,0.00067116
322,-0,0,0,0.00067071
323,-9.7122e-19,1.1028e-167,0,0.00067079
324,-0,0,0,0.00067071
325,-6.7473e-20,0,0,0.00067074
326,1.335e-16,8.8832e-167,0,0.0006714
327,-0,0,0,0.00067072
328,1.9818e-18,7.0568e-168,0,0.00067077
329,2.4926e-18,2.224e-169,0,0.00067072
330,-0,0,0,0.00067071
331,3.014e-17,6.1172e-168,0,0.00067073
332,-3.8275e-16,1.7641e-166,0,0.00067172
333,-7.5782e-16,2.4409e-166,0,0.00067134
334,-0,0,0,0.00067071
335,1.4967e-17,1.7734e-167,0,0.00067076
336,-0,0,0,0.00067071
337,-6.2819e-17,6.1621e-167,0,0.00067085
338,-8.3836e-19,9.8346e-169,0,0.00067074
339,-0,0,0,0.00067071
340,3.3766e-17,1.3883e-167,0,0.00067083
341,-2.7717e-18,9.9513e-168,0,0.00067077
342,-0,0,0,0.00067071
343,-0,0,0,0.00067071
344,4.9928e-18,6.0883e-168,0,0.00067076
345,4.7075e-17,4.2862e-167,0,0.0006711
346,-0,0,0,0.00067071
347,3.0788e-16,9.4451e-167,0,0.00067117
348,-0,0,0,0.00067071
349,2.4369e-17,3.561e-168,0,0.00067074
350,2.4095e-16,4.1423e-167,0,0.00067161
351,5.888e-17,3.9569e-167,0,0.00067087
352,1.2808e-17,1.1178e-167,0,0.00067074
353,-1.2464e-17,3.0397e-168,0,0.00067075
354,-0,0,0,0.00067071
355,1.9548e-18,1.2523e-168,0,0.00067073
356,6.4879e-19,2.4132e-168,0,0.00067073
357,1.0195e-17,1.2377e-167,0,0.00067204
358,2.0272e-17,6.9193e-169,0,0.00067072
359,-0,0,0,0.00067071
360,-0,0,0,0.00067071
361,1.5076e-16,1.867e-166,0,0.00067124
362,2.0247e-18,1.6848e-168,0,0.00067072
363,4.9409e-16,5.4757e-166,0,0.00067552
364,1.7076e-19,2.0856e-170,0,0.00067072
365,-4.3957e-18,9.7321e-168,0,0.00067074
366,-0,0,0,0.00067071
367,-0,0,0,0.00067071
368,-2.4401e-16,9.1308e-167,0,0.0006711
369,-0,0,0,0.00067071
370,1.4111e-17,9.9455e-169,0,0.00067073
371,2.2798e-17,5.0715e-168,0,0.00067078
372,-0,0,0,0.00067071
373,9.3225e-20,9.1395e-170,0,0.00067074
374,6.1949e-17,4.0972e-167,0,0.0006708
375,-0,0,0,0.00067071
376,-0,0,0,0.00067071
377,-2.0742e-16,2.3501e-166,0,0.00067346
378,9.8878e-18,8.2689e-168,0,0.00067084
379,2.5613e-17,1.2898e-168,0,0.00067075
380,-1.2688e-16,2.3676e-168,0,0.00067093
381,1.6954e-17,1.7368e-168,0,0.00067077
382,-2.1083e-20,3.2033e-170,0,0.00067072
383,5.1632e-18,1.4032e-167,0,0.00067083
384,7.9312e-19,7.7449e-169,0,0.00067077
385,1.5862e-18,1.5785e-168,0,0.00067141
386,-0,0,0,0.00067071
387,8.0495e-16,1.44e-165,0,0.00067548
388,1.7076e-19,2.0856e-170,0,0.00067073
389,3.8132e-17,1.0757e-166,0,0.00067118
390,7.0237e-18,9.4599e-168,0,0.00067092
391,1.2841e-17,3.4516e-168,0,0.00067077
392,-0,0,0,0.00067071
393,-8.8104e-16,3.2675e-166,0,0.0006717
394,8.5843e-17,1.0046e-166,0,0.00067115
395,-0,0,0,0.00067071
396,1.6858e-18,1.0148e-167,0,0.00067086
397,-0,0,0,0.00067071
398,-0,0,0,0.00067071
399,2.4233e-16,3.3606e-166,0,0.00067179
400,1.3695e-18,1.021e-168,0,0.00067136
401,1.4298e-17,1.1334e-168,0,0.00067074
402,1.1635e-16,2.7293e-167,0,0.00067196
403,1.9166e-19,5.5429e-170,0,0.00067072
404,-0,0,0,0.00067071
405,-3.0213e-17,4.3541e-167,0,0.00067076
406,3.1949e-17,1.4335e-167,0,0.00067082
407,-0,0,0,0.00067071
408,-0,0,0,0.00067071
409,8.7306e-18,2.4405e-167,0,0.00067087
410,2.7083e-17,3.5195e-166,0,0.00067223
411,-0,0,0,0.00067071
412,-0,0,0,0.00067071
413,-0,0,0,0.00067071
414,-5.0013e-17,1.584e-167,0,0.00067078
415,1.13e-16,4.4606e-167,0,0.00067112
416,9.0774e-18,7.6816e-168,0,0.0006708
417,2.4239e-16,3.0725e-166,0,0.00067186
418,0.12106,0.002869,0,0.00067245
419,6.0716e-19,1.0341e-168,0,0.00067073
420,5.137e-17,4.7002e-168,0,0.00067094
421,2.2791e-18,2.9502e-168,0,0.00067075
422,2.3404e-18,2.7869e-167,0,0.00067091
423,-0,0,0,0.00067071
424,-6.6901e-18,1.2594e-168,0,0.00067082
425,-0,0,0,0.00067071
426,9.665e-17,6.3386e-168,0,0.00067086
427,1.4578e-16,3.5429e-167,0,0.00067149
428,3.7176e-18,2.389e-168,0,0.00067078
429,-0,0,0,0.00067071
430,-0,0,0,0.00067071
431,1.3718e-16,1.0039e-166,0,0.00067103
432,1.4552e-17,1.7229e-167,0,0.0006708
433,-0,0,0,0.00067071
434,3.5948e-17,7.5981e-167,0,0.00067148
435,-0,0,0,0.00067071
436,4.4623e-17,5.2045e-167,0,0.00067122
437,6.4611e-20,1.3085e-169,0,0.00067072
438,4.9599e-17,4.8101e-167,0,0.00067084
439,1.433e-17,1.1812e-167,0,0.00067086
440,5.7852e-18,2.4242e-168,0,0.00067138
441,9.1303e-19,2.6604e-167,0,0.00067085
442,-0,0,0,0.00067071
443,-0,0,0,0.00067071
444,3.5149e-17,5.4951e-167,0,0.00067086
445,1.982e-19,1.4354e-169,0,0.00067072
446,-1.349e-17,6.3886e-168,0,0.00067073
447,-0,0,0,0.00067071
448,-0.31362,0.00083141,0,0.00067159
449,-3.0379e-17,9.365e-167,0,0.00067124
450,-1.9119e-17,1.2813e-167,0,0.00067074
451,4.0538e-18,1.5369e-167,0,0.00067079
452,4.4027e-18,2.3769e-168,0,0.00067073
453,2.1877e-17,2.1992e-168,0,0.00067079
454,-4.7146e-16,1.4396e-165,0,0.00068859
455,-0,0,0,0.00067071
456,-0,0,0,0.00067071
457,-0,0,0,0.00067071
458,-0,0,0,0.00067071
459,-0,0,0,0.00067071
460,9.4905e-17,2.0755e-166,0,0.0006716
461,4.0386e-17,3.9126e-167,0,0.00067091
462,-0,0,0,0.00067071
463,-0,0,0,0.00067071
464,-0,0,0,0.00067071
465,4.9133e-17,4.1396e-167,0,0.00067092
466,7.8565e-18,3.6082e-168,0,0.00067074
467,1.7986e-16,1.5109e-166,0,0.00067139
468,1.7894e-16,2.9549e-166,0,0.00067195
469,-4.8931e-17,1.9142e-166,0,0.00067199
470,5.2255e-19,2.2095e-168,0,0.00067073
471,-0,0,0,0.00067071
472,4.8704e-17,6.247e-167,0,0.00067099
473,-0,0,0,0.00067071
474,-0,0,0,0.00067072
475,4.1223e-17,2.1857e-167,0,0.00067088
476,-0,0,0,0.00067071
477,-1.273e-16,2.1847e-166,0,0.00067254
478,-0,0,0,0.00067071
479,7.9246e-17,5.6221e-167,0,0.00067108
480,1.1594e-17,7.8742e-167,0,0.00067167
481,1.3106e-16,3.2981e-167,0,0.00067187
482,-0,0,0,0.00067071
483,2.5258e-17,1.5431e-167,0,0.00067078
484,4.0206e-17,1.6684e-166,0,0.00067152
485,-0,0,0,0.00067071
486,-0,0,0,0.00067071
487,1.3695e-18,9.8351e-169,0,0.00067072
488,-0,0,0,0.00067071
489,-5.2091e-17,2.0822e-166,0,0.00067131
490,1.7612e-17,1.364e-167,0,0.00067085
491,5.6141e-19,2.224e-169,0,0.00067072
492,4.8036e-16,3.2428e-166,0,0.00067265
493,1.1871e-16,1.0926e-166,0,0.00067128
494,4.7306e-18,1.5773e-168,0,0.00067072
495,2.4904e-17,1.4949e-166,0,0.00067118
496,2.2681e-17,7.5828e-168,0,0.00067108
497,-0,0,0,0.00067071
498,-1.0542e-16,1.2153e-166,0,0.00067114
499,1.2237e-17,4.4887e-167,0,0.00067079
500,6.7951e-18,5.6359e-168,0,0.00067072
501,1.2309e-16,1.6438e-166,0,0.00067264
502,-7.0578e-19,1.8263e-168,0,0.00067073
503,-3.4211e-17,3.7554e-166,0,0.00067095
504,6.9541e-18,6.8735e-168,0,0.0006708
505,-2.6242e-19,1.3692e-169,0,0.00067075
506,8.8753e-20,6.1666e-169,0,0.00067072
507,-5.6362e-16,6.0573e-167,0,0.00067108
508,-4.1709e-16,6.0447e-166,0,0.00067592
509,-0,0,0,0.00067072
510,-0,0,0,0.00067071
511,1.923e-17,4.003e-167,0,0.00067155
512,-3.8734e-17,6.0785e-166,0,0.00067523
513,-0,0,0,0.00067071
514,-0,0,0,0.00067071
515,-1.7944e-16,3.6964e-166,0,0.0006714
516,8.3318e-19,3.7938e-169,0,0.00067072
